state,account_length,area_code,phone_number,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,international_plan,voice_mail_plan,outcome
?,118.0,510.0,?,?,113.0,?,?,150.1,87.0,?,204.3,?,?,10.8,4.0,?,?,0.0,?,0
?,?,415.0,3910.0,?,?,?,43.04,?,86.0,?,253.9,?,?,?,4.0,2.57,?,?,0.0,1
41.0,?,?,?,?,245.2,?,41.68,?,152.0,14.07,159.2,?,7.16,?,8.0,?,1.0,?,0.0,0
50.0,119.0,?,?,0.0,?,95.0,20.64,?,?,?,163.6,103.0,?,?,?,3.73,2.0,?,0.0,0
?,?,415.0,?,0.0,154.0,122.0,26.18,?,88.0,?,288.0,117.0,?,?,?,1.51,3.0,0.0,0.0,1
?,92.0,408.0,3453.0,?,183.6,?,31.21,?,55.0,12.72,?,?,?,?,4.0,?,?,1.0,0.0,0
21.0,?,510.0,?,0.0,?,?,?,?,95.0,14.35,?,?,11.83,6.9,2.0,1.86,1.0,?,?,1
?,112.0,415.0,?,?,?,?,36.21,226.2,101.0,19.23,189.8,?,?,11.1,3.0,?,4.0,0.0,1.0,0
43.0,97.0,415.0,?,?,?,?,?,?,82.0,?,178.3,?,?,10.9,3.0,2.94,?,1.0,0.0,0
49.0,?,408.0,1500.0,?,179.8,104.0,30.57,144.8,?,12.31,?,89.0,9.41,?,?,?,3.0,0.0,?,0
8.0,105.0,415.0,1182.0,?,?,?,?,?,?,?,?,65.0,11.28,10.3,?,2.78,3.0,1.0,?,0
23.0,98.0,415.0,?,?,72.8,?,12.38,?,103.0,?,175.3,110.0,?,?,?,2.84,?,?,?,0
?,55.0,?,?,0.0,?,?,?,?,110.0,21.77,?,?,?,14.3,?,3.86,1.0,?,?,1
40.0,?,510.0,3556.0,?,?,?,?,188.9,?,16.06,231.2,?,10.4,6.5,6.0,1.76,?,0.0,?,0
?,92.0,?,1210.0,25.0,134.0,112.0,22.78,206.0,?,?,180.6,118.0,8.13,?,?,2.62,?,?,?,0
13.0,?,?,1847.0,28.0,156.1,?,26.54,?,?,?,?,?,?,?,?,?,0.0,?,?,0
?,?,415.0,?,?,?,108.0,?,?,?,22.07,141.5,111.0,?,9.7,2.0,2.62,?,1.0,0.0,1
?,177.0,415.0,?,?,234.0,?,?,238.0,?,20.23,201.9,?,?,?,?,2.38,?,0.0,?,0
?,?,510.0,64.0,35.0,230.5,?,39.19,265.8,?,22.59,?,69.0,12.14,?,?,?,5.0,0.0,1.0,0
14.0,?,408.0,?,0.0,?,?,?,123.5,92.0,10.5,?,?,7.23,?,2.0,?,1.0,0.0,?,0
?,?,408.0,2289.0,?,240.9,?,?,167.4,?,14.23,322.2,109.0,?,?,?,?,3.0,0.0,?,0
6.0,60.0,?,?,?,135.6,?,23.05,94.9,73.0,?,?,118.0,?,9.8,3.0,?,4.0,?,?,1
11.0,79.0,?,?,0.0,?,124.0,?,?,?,?,?,55.0,10.71,11.4,?,?,1.0,?,?,0
13.0,?,?,3388.0,?,102.8,128.0,?,?,95.0,?,?,97.0,?,?,5.0,2.7,?,?,?,0
?,?,?,?,?,?,100.0,?,246.6,78.0,?,304.2,?,13.69,?,?,2.57,?,?,?,0
?,?,415.0,?,?,?,?,33.52,?,116.0,?,?,?,?,?,5.0,2.97,?,?,?,0
?,136.0,408.0,3943.0,?,?,?,31.91,221.0,147.0,18.79,145.7,?,?,10.0,4.0,2.7,?,0.0,?,0
48.0,72.0,408.0,2927.0,?,?,?,30.58,?,?,12.73,?,79.0,?,9.8,7.0,?,2.0,0.0,?,0
20.0,120.0,?,?,?,?,?,?,181.5,?,15.43,176.5,149.0,?,?,4.0,?,?,0.0,?,0
?,?,?,?,?,181.0,?,?,222.5,113.0,18.91,217.8,?,?,11.1,3.0,?,?,1.0,?,0
50.0,?,?,4116.0,?,?,?,26.2,118.7,106.0,?,258.4,?,?,?,?,?,2.0,1.0,?,0
42.0,?,?,2072.0,0.0,?,112.0,?,?,?,16.11,?,101.0,11.9,?,1.0,?,?,?,?,1
?,?,?,1466.0,0.0,?,?,?,211.5,?,17.98,?,124.0,9.33,?,1.0,1.84,?,?,?,0
17.0,?,?,2814.0,0.0,?,134.0,?,136.0,84.0,?,271.2,?,?,?,3.0,?,1.0,?,?,0
10.0,80.0,408.0,?,0.0,142.9,70.0,24.29,221.6,83.0,?,121.4,111.0,?,?,?,?,?,?,?,0
45.0,138.0,?,1702.0,0.0,251.0,119.0,42.67,91.2,?,7.75,?,87.0,?,?,?,?,3.0,0.0,?,0
?,?,510.0,4705.0,?,110.8,?,?,199.2,81.0,?,212.9,?,?,?,4.0,?,?,0.0,?,0
47.0,?,?,422.0,?,185.1,100.0,31.47,165.1,88.0,14.03,?,104.0,5.02,6.3,4.0,?,3.0,0.0,0.0,0
?,?,?,?,?,139.4,?,23.7,261.8,97.0,?,167.4,?,?,10.5,4.0,?,?,1.0,0.0,0
27.0,110.0,?,2724.0,?,135.1,99.0,22.97,227.3,123.0,?,?,?,?,13.2,?,?,?,1.0,0.0,1
?,?,?,3598.0,0.0,186.4,85.0,?,173.4,100.0,14.74,?,?,?,9.1,5.0,?,1.0,?,?,0
39.0,112.0,415.0,4112.0,?,168.6,102.0,?,?,117.0,?,?,?,8.76,9.8,5.0,2.65,1.0,0.0,?,0
?,?,510.0,4029.0,?,?,?,?,180.6,?,15.35,245.0,83.0,?,6.6,5.0,1.78,1.0,?,?,0
13.0,?,?,2792.0,0.0,?,?,?,?,102.0,?,?,?,13.13,?,5.0,3.59,?,?,?,0
35.0,132.0,415.0,?,10.0,182.9,?,31.09,292.4,68.0,24.85,?,116.0,?,?,4.0,3.11,?,0.0,?,0
?,?,?,1374.0,0.0,197.7,101.0,33.61,?,?,10.85,?,103.0,6.39,13.5,?,?,?,?,?,0
2.0,?,408.0,2206.0,0.0,154.6,?,26.28,147.3,100.0,12.52,132.9,?,5.98,?,5.0,1.86,?,0.0,0.0,0
1.0,?,?,3336.0,?,273.8,99.0,?,?,110.0,10.52,?,61.0,6.65,6.9,4.0,?,?,?,0.0,0
3.0,?,510.0,?,?,252.6,?,42.94,340.3,91.0,28.93,256.5,?,?,?,?,2.38,?,0.0,0.0,1
?,33.0,?,?,35.0,?,85.0,?,151.2,?,12.85,?,?,8.59,8.5,2.0,2.3,1.0,?,1.0,0
?,?,?,?,0.0,?,?,?,?,?,7.69,150.3,?,?,15.3,3.0,?,3.0,?,0.0,0
12.0,?,?,?,0.0,?,111.0,31.21,?,?,?,?,115.0,8.54,10.3,?,2.78,0.0,0.0,0.0,0
?,?,510.0,?,?,?,?,?,218.4,121.0,18.56,272.6,?,?,?,3.0,2.59,2.0,0.0,?,0
?,137.0,?,1313.0,0.0,?,103.0,?,176.7,84.0,?,?,?,11.85,?,?,3.83,?,?,?,1
?,84.0,510.0,720.0,0.0,191.0,?,32.47,?,119.0,?,247.3,79.0,11.13,6.5,?,1.76,0.0,0.0,0.0,0
26.0,16.0,?,560.0,0.0,153.2,?,?,?,?,?,?,94.0,6.67,10.7,?,?,?,0.0,0.0,0
49.0,?,?,?,?,240.1,?,?,271.2,123.0,23.05,132.7,?,?,?,4.0,4.64,?,0.0,0.0,1
?,60.0,408.0,?,0.0,220.6,?,?,?,115.0,?,249.0,129.0,?,6.8,3.0,?,?,?,?,0
11.0,85.0,415.0,?,0.0,?,109.0,40.09,157.2,?,?,?,?,?,?,3.0,3.24,0.0,?,0.0,0
?,148.0,510.0,?,?,?,?,39.2,185.6,97.0,15.78,?,?,8.24,?,4.0,?,2.0,0.0,0.0,0
21.0,?,?,?,0.0,163.6,109.0,27.81,237.3,?,?,?,141.0,?,?,?,3.32,0.0,?,0.0,0
?,?,?,?,?,?,?,53.11,271.4,122.0,23.07,?,91.0,7.32,?,6.0,2.73,0.0,?,1.0,0
43.0,?,415.0,?,?,286.1,?,48.64,?,94.0,26.02,232.8,?,10.48,10.3,1.0,2.78,4.0,1.0,?,1
?,?,?,2057.0,0.0,?,140.0,44.05,?,?,?,?,79.0,8.47,12.8,?,?,0.0,?,0.0,0
?,153.0,?,630.0,0.0,?,56.0,26.28,263.0,?,22.36,367.7,89.0,?,?,?,?,1.0,0.0,?,0
32.0,119.0,?,?,?,154.0,114.0,?,278.0,137.0,23.63,?,?,?,11.8,4.0,3.19,2.0,0.0,1.0,0
?,?,?,?,?,278.4,?,?,?,?,21.44,?,?,?,?,1.0,3.7,?,?,0.0,1
13.0,?,415.0,?,?,?,?,44.3,?,?,20.92,243.3,?,?,?,?,3.46,?,0.0,?,1
23.0,?,?,?,?,234.5,113.0,39.87,237.3,116.0,20.17,?,?,?,?,?,3.48,4.0,0.0,0.0,0
1.0,?,415.0,1520.0,0.0,?,121.0,?,?,?,?,?,107.0,?,7.1,12.0,?,0.0,0.0,?,0
?,?,415.0,4729.0,?,258.8,?,?,?,114.0,11.01,?,?,?,?,7.0,?,?,?,0.0,0
25.0,155.0,?,?,?,?,93.0,27.71,?,?,17.33,159.0,109.0,7.15,?,?,?,2.0,0.0,?,0
?,?,408.0,2402.0,?,288.0,120.0,48.96,255.8,90.0,21.74,233.4,99.0,?,?,4.0,?,?,0.0,0.0,1
33.0,60.0,?,?,0.0,?,130.0,33.49,?,105.0,?,?,?,4.63,12.6,?,?,1.0,0.0,0.0,0
1.0,100.0,415.0,?,?,160.3,138.0,?,221.3,92.0,?,?,120.0,?,?,2.0,?,?,?,0.0,0
?,?,510.0,4267.0,?,328.1,?,?,?,89.0,12.89,303.5,?,?,8.7,3.0,?,1.0,?,0.0,1
?,?,?,207.0,0.0,?,?,?,112.8,?,?,?,111.0,?,?,?,3.29,1.0,?,?,0
?,120.0,?,?,?,?,?,21.85,163.7,?,?,?,?,10.93,?,0.0,0.0,?,0.0,?,0
?,?,?,?,0.0,?,77.0,?,175.2,?,14.89,?,85.0,?,16.1,?,4.35,2.0,?,0.0,0
?,86.0,?,1391.0,0.0,?,72.0,?,154.3,?,13.12,210.6,?,?,8.2,?,2.21,?,?,?,0
?,72.0,510.0,961.0,0.0,?,133.0,?,134.9,?,11.47,?,?,?,11.2,?,?,2.0,?,?,0
45.0,34.0,?,?,?,?,75.0,?,?,?,?,230.5,129.0,10.37,12.5,?,3.38,1.0,?,0.0,0
?,?,408.0,?,?,247.7,?,42.11,269.5,108.0,22.91,167.3,?,?,?,7.0,2.59,?,0.0,0.0,1
41.0,129.0,?,?,0.0,?,93.0,?,?,?,?,?,63.0,?,?,12.0,?,?,0.0,?,0
37.0,?,415.0,?,0.0,116.8,87.0,?,?,93.0,15.21,182.4,?,?,14.1,?,?,1.0,?,0.0,0
27.0,?,415.0,629.0,?,?,96.0,?,132.0,?,?,?,?,?,?,?,?,?,?,?,0
?,60.0,510.0,4952.0,?,230.7,?,?,?,65.0,?,?,?,?,13.3,10.0,3.59,?,?,?,0
?,?,?,1157.0,?,?,118.0,47.21,115.3,?,9.8,170.3,90.0,7.66,10.4,8.0,?,0.0,0.0,?,0
38.0,120.0,?,?,0.0,?,75.0,?,?,?,20.77,?,91.0,?,?,?,?,2.0,0.0,0.0,0
32.0,104.0,?,1550.0,0.0,?,?,27.91,155.4,?,?,?,117.0,?,10.7,?,?,1.0,?,0.0,0
?,?,415.0,2471.0,0.0,140.3,108.0,?,235.3,111.0,?,200.8,?,9.04,?,6.0,?,1.0,0.0,0.0,0
34.0,47.0,?,3316.0,37.0,?,77.0,?,203.1,?,?,232.0,?,?,7.8,?,?,2.0,?,1.0,0
?,?,?,?,32.0,?,?,25.23,170.6,?,14.5,?,?,?,?,?,3.05,1.0,0.0,1.0,0
37.0,66.0,408.0,?,?,?,76.0,?,?,?,?,184.6,125.0,8.31,9.2,5.0,2.48,1.0,?,0.0,0
?,?,?,1791.0,0.0,168.6,71.0,?,205.1,48.0,17.43,?,?,?,?,2.0,?,?,0.0,?,0
35.0,103.0,415.0,2861.0,40.0,164.5,95.0,27.97,?,?,19.44,194.7,?,8.76,7.4,1.0,2.0,4.0,?,1.0,0
12.0,?,?,973.0,0.0,169.9,96.0,?,?,?,?,?,82.0,?,?,?,?,2.0,?,?,0
?,?,?,?,0.0,233.7,?,?,?,?,17.67,?,101.0,?,12.0,?,3.24,?,?,0.0,0
?,?,?,3154.0,?,291.1,?,?,?,123.0,?,?,?,9.86,?,2.0,?,?,?,1.0,0
13.0,?,?,1694.0,0.0,173.1,?,?,?,105.0,?,?,117.0,?,9.0,5.0,?,1.0,1.0,?,0
?,73.0,510.0,4416.0,?,217.7,?,37.01,?,106.0,20.88,?,?,?,8.8,6.0,2.38,1.0,?,1.0,0
?,?,415.0,?,?,?,?,38.91,?,136.0,13.66,203.1,?,?,?,2.0,?,0.0,?,0.0,0
?,78.0,?,4119.0,?,199.0,?,?,75.5,93.0,?,?,?,8.11,7.5,7.0,?,?,?,?,0
4.0,67.0,510.0,2076.0,0.0,?,93.0,17.48,?,?,?,?,?,?,8.9,5.0,2.4,?,?,?,0
?,134.0,415.0,?,0.0,244.1,?,?,?,?,20.99,?,133.0,?,?,2.0,1.94,?,0.0,?,0
?,?,415.0,772.0,0.0,?,114.0,?,104.5,?,?,?,87.0,10.26,9.0,?,?,2.0,?,?,0
50.0,?,408.0,?,?,232.4,?,?,191.0,68.0,16.24,?,?,?,?,4.0,2.08,?,?,?,0
12.0,163.0,?,?,?,122.5,70.0,?,221.4,?,?,187.5,?,?,?,?,2.81,?,?,?,0
?,?,?,?,0.0,?,102.0,41.79,264.7,?,22.5,111.7,103.0,5.03,?,7.0,3.02,0.0,0.0,0.0,0
?,181.0,?,?,?,105.2,61.0,17.88,341.3,?,?,165.7,97.0,?,?,?,1.7,?,0.0,1.0,0
25.0,?,415.0,?,?,?,?,?,235.6,94.0,20.03,270.8,?,?,12.7,2.0,3.43,?,?,0.0,0
23.0,?,?,?,0.0,?,93.0,?,189.2,?,?,?,90.0,?,7.4,?,?,?,0.0,0.0,0
?,?,?,3729.0,0.0,189.8,111.0,32.27,?,101.0,?,234.5,111.0,?,14.9,3.0,?,2.0,?,?,0
29.0,?,?,3327.0,?,58.2,96.0,?,202.1,126.0,?,?,?,?,?,5.0,2.81,?,0.0,?,0
13.0,153.0,415.0,4388.0,?,167.7,104.0,28.51,?,91.0,?,203.9,?,?,?,?,2.03,?,?,1.0,0
?,?,415.0,3718.0,0.0,242.5,?,?,?,?,?,184.1,?,?,?,?,?,4.0,?,0.0,0
49.0,112.0,?,133.0,0.0,?,138.0,27.52,?,?,17.08,134.0,?,6.03,?,?,2.89,1.0,1.0,0.0,0
?,107.0,?,?,0.0,212.1,?,?,150.1,?,?,219.8,?,9.89,7.7,?,?,3.0,?,?,0
42.0,90.0,408.0,?,0.0,?,?,?,?,108.0,?,110.7,106.0,4.98,11.2,3.0,3.02,?,1.0,0.0,0
18.0,111.0,?,?,33.0,?,122.0,26.18,?,?,?,?,?,8.38,10.8,8.0,?,1.0,?,1.0,0
?,63.0,510.0,103.0,?,?,122.0,22.59,?,?,5.7,160.4,121.0,7.22,9.9,?,?,3.0,?,?,0
24.0,?,?,?,?,199.1,?,33.85,?,?,?,?,?,2.96,4.2,1.0,?,?,?,1.0,0
?,?,?,?,?,?,111.0,?,?,?,18.18,?,105.0,7.7,?,?,2.86,2.0,0.0,0.0,0
?,100.0,?,?,25.0,?,94.0,?,141.4,?,?,?,109.0,8.54,?,5.0,?,?,?,1.0,0
?,?,?,3134.0,0.0,239.0,?,?,273.0,?,23.21,278.2,?,?,?,?,?,?,?,?,1
?,127.0,?,?,?,139.6,?,23.73,?,?,20.48,127.1,88.0,?,?,4.0,2.38,?,0.0,0.0,0
?,?,415.0,?,0.0,?,109.0,51.05,?,?,15.39,?,?,?,?,?,3.16,0.0,?,0.0,1
35.0,143.0,?,?,0.0,?,99.0,?,167.1,?,?,?,?,9.14,4.5,4.0,?,?,0.0,?,1
36.0,?,510.0,4571.0,?,?,?,?,174.2,139.0,14.81,242.3,53.0,?,14.1,3.0,?,1.0,?,0.0,0
?,64.0,?,1163.0,?,?,83.0,24.94,?,?,?,?,69.0,10.74,12.5,?,?,?,?,0.0,0
?,?,510.0,3182.0,?,?,?,?,225.9,86.0,?,323.0,?,14.54,?,?,2.32,?,0.0,?,0
48.0,?,408.0,4627.0,0.0,?,?,?,177.8,125.0,15.11,?,?,7.78,?,2.0,?,4.0,0.0,?,1
?,11.0,?,?,36.0,?,122.0,?,?,?,14.8,?,50.0,?,?,?,1.86,1.0,?,?,0
21.0,?,?,?,?,?,117.0,44.97,194.0,111.0,16.49,262.7,111.0,11.82,?,?,2.03,?,0.0,0.0,1
15.0,?,?,?,0.0,?,101.0,?,?,124.0,?,?,102.0,8.8,10.6,2.0,2.86,1.0,0.0,0.0,0
41.0,?,?,?,?,?,110.0,?,?,?,?,?,68.0,?,16.4,3.0,4.43,2.0,?,0.0,0
8.0,?,510.0,?,0.0,?,104.0,35.6,132.5,?,11.26,149.4,?,?,11.3,3.0,3.05,2.0,?,?,0
?,?,415.0,1811.0,?,183.9,?,?,255.9,101.0,?,?,?,?,10.8,?,2.92,1.0,0.0,?,0
22.0,53.0,?,997.0,?,?,95.0,9.78,?,?,?,?,128.0,10.99,?,?,3.13,3.0,0.0,?,0
?,88.0,?,729.0,31.0,?,91.0,30.87,?,?,?,?,104.0,9.35,?,?,?,1.0,?,1.0,0
48.0,?,415.0,2307.0,0.0,?,92.0,?,162.6,?,13.82,?,?,11.26,8.7,?,?,1.0,0.0,0.0,0
?,?,?,204.0,0.0,?,?,?,204.8,79.0,17.41,?,109.0,12.53,12.6,?,?,3.0,?,0.0,0
?,109.0,408.0,?,39.0,?,58.0,45.9,235.5,108.0,20.02,194.3,?,?,?,6.0,2.11,?,0.0,?,1
?,?,415.0,4232.0,?,?,?,?,207.3,86.0,17.62,?,?,?,?,?,?,?,?,1.0,0
16.0,74.0,415.0,488.0,32.0,?,107.0,?,?,?,?,?,92.0,10.56,9.0,?,2.43,1.0,?,1.0,0
?,?,415.0,1448.0,?,?,123.0,38.4,?,?,13.84,?,85.0,12.24,?,4.0,2.73,1.0,?,?,0
?,?,?,1403.0,0.0,?,?,39.22,204.7,134.0,17.4,?,?,6.39,8.7,3.0,2.35,2.0,?,?,0
31.0,?,?,1296.0,0.0,167.0,120.0,28.39,209.1,102.0,?,?,107.0,5.9,8.6,?,2.32,1.0,?,?,0
36.0,?,?,?,25.0,176.8,?,?,?,75.0,?,213.5,?,?,?,4.0,2.24,?,?,?,0
8.0,94.0,415.0,3006.0,?,?,?,37.4,?,?,?,136.2,?,6.13,?,2.0,?,1.0,?,?,0
13.0,123.0,415.0,?,?,?,?,?,?,?,?,150.1,?,?,12.9,11.0,3.48,?,?,0.0,1
2.0,?,?,?,0.0,69.4,79.0,11.8,190.8,?,16.22,?,102.0,9.9,8.9,?,2.4,0.0,?,?,0
?,131.0,415.0,?,0.0,?,108.0,36.18,212.0,?,18.02,235.9,?,10.62,?,?,2.65,?,0.0,0.0,0
?,165.0,?,?,0.0,156.0,?,26.52,276.1,81.0,?,175.9,94.0,7.92,?,?,2.51,1.0,0.0,0.0,0
26.0,?,?,1030.0,19.0,?,87.0,25.99,213.2,?,18.12,?,114.0,?,?,6.0,?,2.0,0.0,?,0
?,?,510.0,3482.0,0.0,141.4,80.0,?,123.9,?,?,?,?,?,8.1,3.0,2.19,?,?,?,0
?,?,415.0,4966.0,?,161.3,?,?,124.4,83.0,10.57,?,?,?,?,?,?,?,1.0,?,1
50.0,?,?,?,?,?,86.0,?,176.5,99.0,?,?,?,8.42,13.8,?,?,1.0,?,?,0
?,?,?,1165.0,26.0,?,99.0,?,134.5,105.0,11.43,?,95.0,11.78,13.0,?,?,?,?,?,0
1.0,80.0,415.0,?,0.0,135.1,?,?,?,?,?,?,74.0,?,?,?,?,3.0,?,0.0,0
?,?,415.0,4026.0,?,?,?,?,?,131.0,12.8,?,?,?,9.7,?,?,?,?,?,1
13.0,?,?,?,?,?,?,?,177.8,?,?,?,?,?,?,?,?,1.0,0.0,0.0,0
0.0,?,?,2653.0,?,?,?,?,?,75.0,10.7,261.9,76.0,?,?,?,?,?,?,?,0
2.0,116.0,415.0,?,?,?,?,?,?,?,11.81,277.8,104.0,?,?,3.0,?,2.0,?,1.0,0
?,155.0,?,1007.0,26.0,?,121.0,35.99,139.2,?,11.83,?,89.0,6.6,?,3.0,?,1.0,1.0,?,0
12.0,?,415.0,4023.0,?,138.5,110.0,?,?,86.0,?,215.6,?,9.7,11.1,7.0,?,?,?,0.0,0
?,30.0,510.0,?,?,162.3,?,27.59,?,122.0,20.74,180.1,?,?,9.1,4.0,2.46,?,0.0,0.0,0
?,?,?,1587.0,0.0,?,72.0,?,206.2,?,17.53,299.8,110.0,13.49,?,?,?,5.0,?,?,1
16.0,132.0,?,?,0.0,83.4,?,14.18,?,137.0,?,?,114.0,?,7.6,?,2.05,1.0,0.0,0.0,0
?,79.0,408.0,?,?,152.2,?,25.87,?,132.0,15.06,?,?,?,?,?,?,?,?,0.0,0
39.0,134.0,415.0,4517.0,?,?,?,24.09,?,101.0,17.48,218.5,?,9.83,?,6.0,?,?,0.0,?,0
?,?,415.0,4279.0,?,?,?,?,?,156.0,?,?,?,?,11.7,3.0,?,?,?,?,0
?,?,?,259.0,32.0,?,134.0,?,179.6,84.0,15.27,?,90.0,?,10.2,?,?,3.0,?,?,0
?,?,415.0,?,0.0,?,?,42.69,?,?,15.16,?,?,?,?,5.0,3.43,0.0,?,0.0,0
?,?,415.0,2996.0,0.0,165.9,?,?,?,97.0,20.05,210.1,?,?,?,5.0,3.24,?,?,?,0
?,107.0,?,848.0,?,?,106.0,?,182.9,89.0,?,?,123.0,?,12.9,?,3.48,3.0,?,?,1
?,?,?,?,?,?,?,?,188.0,117.0,?,?,125.0,9.89,?,?,?,4.0,0.0,?,1
43.0,125.0,415.0,?,0.0,190.2,?,32.33,?,?,17.78,102.1,?,?,14.2,5.0,3.83,4.0,?,0.0,1
43.0,90.0,415.0,3755.0,0.0,109.6,?,?,137.6,108.0,?,?,?,7.19,11.0,?,?,?,0.0,0.0,0
45.0,?,?,?,0.0,?,?,39.98,?,?,?,?,?,?,11.8,?,?,1.0,0.0,?,0
?,106.0,408.0,?,0.0,220.7,?,37.52,270.2,?,22.97,121.6,?,5.47,?,5.0,?,1.0,0.0,0.0,0
?,135.0,415.0,4242.0,?,?,?,?,?,100.0,?,211.7,?,?,?,2.0,3.38,?,0.0,0.0,0
?,?,510.0,4875.0,0.0,175.9,?,29.9,?,94.0,?,191.8,123.0,?,10.9,?,2.94,?,0.0,0.0,0
?,?,?,?,35.0,193.8,62.0,?,197.6,?,?,218.8,95.0,9.85,?,?,?,0.0,0.0,?,0
?,?,408.0,?,?,207.1,87.0,35.21,208.5,87.0,17.72,?,95.0,?,4.4,?,?,?,?,0.0,0
?,59.0,415.0,?,?,204.3,?,34.73,?,?,21.02,214.7,?,?,12.0,4.0,3.24,?,?,0.0,0
?,?,408.0,2492.0,?,?,121.0,?,?,?,19.42,199.5,?,?,14.8,5.0,?,0.0,?,0.0,0
36.0,125.0,415.0,4157.0,?,201.3,?,34.22,42.2,78.0,?,125.7,?,?,?,3.0,?,?,?,?,0
30.0,95.0,?,?,?,?,?,?,255.7,71.0,?,?,?,?,?,?,2.73,?,?,?,1
21.0,?,408.0,2802.0,?,114.4,91.0,?,216.6,123.0,18.41,250.6,?,11.28,11.0,?,?,?,0.0,?,0
?,?,415.0,4391.0,?,?,?,?,176.0,98.0,?,?,?,?,?,6.0,?,0.0,0.0,?,0
24.0,84.0,415.0,?,?,207.5,?,35.28,?,116.0,?,?,?,?,?,16.0,?,4.0,?,?,0
49.0,?,415.0,?,0.0,159.1,100.0,?,202.5,?,?,233.1,96.0,10.49,?,?,?,?,?,?,0
?,?,?,1243.0,0.0,?,122.0,?,103.8,95.0,8.82,180.6,106.0,?,10.8,5.0,?,2.0,?,0.0,0
14.0,?,408.0,4069.0,?,268.4,?,?,174.4,115.0,14.82,?,?,?,11.6,4.0,?,1.0,1.0,0.0,0
?,48.0,?,670.0,43.0,?,111.0,29.24,?,?,?,?,96.0,10.49,?,5.0,2.16,?,0.0,?,0
?,85.0,408.0,4643.0,33.0,207.9,?,35.34,233.5,88.0,19.85,221.3,92.0,?,?,?,3.65,?,0.0,?,0
?,?,?,?,0.0,?,67.0,56.59,317.8,?,27.01,160.6,128.0,7.23,5.4,9.0,1.46,?,0.0,?,1
?,?,510.0,?,?,234.1,?,?,?,105.0,13.86,282.5,?,?,?,3.0,?,?,?,?,0
?,?,?,311.0,?,?,76.0,37.47,?,?,?,239.5,112.0,10.78,?,?,?,1.0,1.0,0.0,1
?,?,?,?,?,?,?,37.69,?,?,16.41,?,113.0,8.73,?,4.0,1.76,3.0,?,0.0,0
36.0,33.0,415.0,?,?,247.1,?,?,?,110.0,12.45,208.9,?,?,10.6,2.0,2.86,?,?,0.0,1
44.0,111.0,?,1038.0,0.0,191.3,80.0,?,138.5,94.0,11.77,246.0,107.0,11.07,6.4,3.0,?,?,?,?,0
?,?,408.0,4772.0,?,?,?,?,?,?,14.53,225.1,?,10.13,?,4.0,3.75,?,?,0.0,0
29.0,?,415.0,?,0.0,?,133.0,5.78,278.6,?,?,129.6,?,5.83,11.5,3.0,3.11,0.0,?,0.0,0
?,?,?,?,?,217.3,79.0,?,218.0,?,?,?,?,7.49,11.5,7.0,3.11,?,0.0,?,0
?,167.0,?,775.0,?,?,101.0,19.09,?,140.0,17.41,?,118.0,?,?,2.0,3.59,1.0,0.0,0.0,0
?,50.0,408.0,?,?,?,74.0,?,?,98.0,?,166.5,?,7.49,10.9,?,2.94,1.0,0.0,?,0
27.0,61.0,510.0,?,?,7.2,?,?,?,78.0,18.85,174.5,?,?,12.0,4.0,3.24,1.0,0.0,0.0,0
?,157.0,?,?,?,?,?,25.96,257.5,?,?,198.1,93.0,8.91,?,?,2.54,1.0,0.0,0.0,0
48.0,141.0,?,1989.0,?,168.4,127.0,?,?,?,15.73,220.0,78.0,9.9,?,4.0,?,?,0.0,1.0,0
?,98.0,?,?,?,?,?,47.31,?,?,?,?,42.0,?,?,5.0,?,?,?,1.0,0
26.0,?,415.0,?,?,214.8,?,36.52,?,94.0,19.63,223.8,100.0,10.07,?,?,?,?,0.0,0.0,0
14.0,?,?,4721.0,?,171.2,?,?,185.8,102.0,?,227.6,?,?,10.8,3.0,?,?,?,?,0
?,?,?,?,?,185.8,?,?,?,83.0,?,200.0,?,?,?,4.0,1.78,?,0.0,0.0,0
0.0,130.0,415.0,?,0.0,242.5,101.0,41.23,102.8,114.0,?,?,?,?,9.3,2.0,?,?,0.0,?,0
?,?,?,?,0.0,?,100.0,?,?,?,?,?,?,8.55,13.0,6.0,?,1.0,?,0.0,0
?,?,?,?,?,245.5,54.0,41.74,292.7,?,?,?,90.0,8.28,?,7.0,2.92,?,1.0,?,0
?,79.0,408.0,?,?,?,?,?,?,142.0,17.65,?,95.0,?,4.6,?,1.24,1.0,0.0,?,0
32.0,21.0,415.0,390.0,19.0,?,94.0,?,?,?,?,?,78.0,6.96,12.9,7.0,3.48,3.0,?,1.0,0
27.0,?,?,2521.0,?,204.2,57.0,34.71,?,92.0,?,?,?,?,?,?,?,?,?,?,0
?,?,?,2195.0,0.0,257.3,117.0,?,134.5,?,?,?,?,?,?,?,2.21,?,?,?,0
42.0,?,415.0,1267.0,0.0,?,65.0,27.68,185.0,109.0,15.73,?,104.0,9.88,6.0,3.0,1.62,2.0,?,0.0,0
?,105.0,510.0,?,42.0,?,79.0,17.32,223.1,?,?,?,77.0,?,?,2.0,?,0.0,0.0,1.0,0
